web-scraper-order,web-scraper-start-url,category,category-href,products-link,products-link-href,products-name,products-price,products-image-src,products-rating
1603864148-577,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,DEEP FRESH New born Baby Foaming Shampoo-400ml,https://www.jadroo.com/deep-fresh-new-born-baby-foaming-shampoo-400ml-2,DEEP FRESH New born Baby Foaming Shampoo-400ml,650,https://www.jadroo.com/uploads/media/2020/10/qMs4v46a7c/Untitled2-medium.png,0
1603860607-108,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Hibiscus Sweet Corn 425 gm,https://www.jadroo.com/hibiscus-sweet-corn-425-gm,Hibiscus Sweet Corn 425 gm,95,https://www.jadroo.com/uploads/media/2020/10/YTeVMf1Nzl/555-medium.jpg,0
1603861034-257,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Dettol Soap Aloe Vera Bathing Bar Soap 75gm monthly pack,https://www.jadroo.com/dettol-soap-aloe-vera-bathing-bar-soap-75gm-monthly-pack,Dettol Soap Aloe Vera Bathing Bar Soap 75gm monthly pack,140,https://www.jadroo.com/uploads/media/2020/08/RUBkBMbXvH/1 (12)-medium.jpg,0
1603863726-518,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Bangladesh lungi জুই,https://www.jadroo.com/bangladesh-lungi-3,Bangladesh lungi জুই,730,https://www.jadroo.com/uploads/media/2020/09/icdpg3hbL4/Untitled3-medium.png,0
1603861573-339,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,JADROO JRWHM-18CR 1.5 TON AIR CONDITIONER,https://www.jadroo.com/jadroo-jrwhm-18cr-15-ton-air-conditioner,JADROO JRWHM-18CR 1.5 TON AIR CONDITIONER,49000,https://www.jadroo.com/uploads/media/2020/09/PnrOkm2NUi/Website Template-01-medium.jpg,0
1603862680-441,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR MATTE MONO EYE SHADOW,https://www.jadroo.com/flormar-matte-mono-eye-shadow,FLORMAR MATTE MONO EYE SHADOW,420,https://www.jadroo.com/uploads/media/2020/09/DrqdJhDPDm/flomar mate mono eyeshadow-medium.jpg,0
1603861186-290,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,DEEP FRESH Herbal Shampoo with Olive Oil Extract - 500ml,https://www.jadroo.com/deep-fresh-herbal-shampoo-with-olive-oil-extract-500ml,DEEP FRESH Herbal Shampoo with Olive Oil Extract - 500ml,800,https://www.jadroo.com/uploads/media/2020/10/RarCV7jaGA/rsz_herbal2-medium.jpg,0
1603862163-403,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-17,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/RjPqAGstL4/14975080844-medium.jpg,0
1603862380-421,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Flormar - Accessories - Duo Foundation Applicator,https://www.jadroo.com/flormar-accessories-duo-foundation-applicator,Flormar - Accessories - Duo Foundation Applicator,1790,https://www.jadroo.com/uploads/media/2020/09/5J6Z4BQjRI/Duo Foundation Applicator Flomar-medium.jpg,0
1603862538-430,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR MONO EYE SHADOW,https://www.jadroo.com/flormar-mono-eye-shadow,FLORMAR MONO EYE SHADOW,400,https://www.jadroo.com/uploads/media/2020/09/FJKXpFsUPZ/flomar mono eye shadow-medium.jpg,0
1603861018-251,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Dettol Soap Cool Bathing Bar Soap 125gm monthly pack,https://www.jadroo.com/dettol-soap-cool-bathing-bar-soap-125gm-monthly-pack,Dettol Soap Cool Bathing Bar Soap 125gm monthly pack,199,https://www.jadroo.com/uploads/media/2020/08/SlsAozbWJ2/1 (3)-medium.jpg,0
1603862916-459,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Nail Cutter set,https://www.jadroo.com/heart-shaped-design-nail-cutter-set-4,Nail Cutter set,270,https://www.jadroo.com/uploads/media/2020/09/D6R8If1xWD/17875588938-medium.jpg,0
1603860761-160,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Zrong Children Bi-Cycle,https://www.jadroo.com/zrong-children-bi-cycle,Zrong Children Bi-Cycle,6890,https://www.jadroo.com/uploads/media/2020/02/x0lQ3jXV2p/JR-ZCBC-LG12-medium.jpg,0
1603860918-215,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Wet wipes for cleaning care,https://www.jadroo.com/wet-wipes-for-cleaning-care-2,Wet wipes for cleaning care,82,https://www.jadroo.com/uploads/media/2020/03/o4RJHnyI7s/C000339G-medium.jpg,0
1603860802-175,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Baby Swimming  Rings Inflatable for Safety,https://www.jadroo.com/baby-swimming-rings-inflatable-for-safety,Baby Swimming  Rings Inflatable for Safety,436,https://www.jadroo.com/uploads/media/2020/09/wXwbIBXrcS/A01-medium.jpg,0
1603861553-337,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,GENERAL ASGA24AET 2 TON AIR CONDITIONER,https://www.jadroo.com/general-asga24aet-2-ton-air-conditioner,GENERAL ASGA24AET 2 TON AIR CONDITIONER,87500,https://www.jadroo.com/uploads/media/2020/09/ol7B3oJeUD/general-air-conditioner-in-bangladesh-price-medium.jpg,0
1603861864-376,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Flower Design Anti Slip Bath Floor Mat,https://www.jadroo.com/flower-design-anti-slip-bath-floor-mat-2,Flower Design Anti Slip Bath Floor Mat,1298,https://www.jadroo.com/uploads/media/2020/09/0uC3MKQDJq/A01-medium.jpg,0
1603861584-340,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,JADROO JRWHM-24CR 2.0 TON AIR CONDITIONER,https://www.jadroo.com/jadroo-jrwhm-24cr-20-ton-air-conditioner,JADROO JRWHM-24CR 2.0 TON AIR CONDITIONER,60000,https://www.jadroo.com/uploads/media/2020/09/PnrOkm2NUi/Website Template-01-medium.jpg,0
1603860637-120,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Royal Umbrella Pure Thai Jasmine Rice 5Kg,https://www.jadroo.com/royal-umbrella-pure-thai-jasmine-rice-5kg,Royal Umbrella Pure Thai Jasmine Rice 5Kg,1050,https://www.jadroo.com/uploads/media/2020/10/jlI8SZC6kN/Royal umbrella thai jasmine rice 5kg400-medium.jpg,0
1603861697-354,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,JADROO ELECTRIC GEYSER 10 GALLON 45 LITRE MS SHEET.,https://www.jadroo.com/jadroo-electric-geyser-10-gallon-45-litre-ms-sheet,JADROO ELECTRIC GEYSER 10 GALLON 45 LITRE MS SHEET.,6588,https://www.jadroo.com/uploads/media/2020/10/96SNH8Vpt5/Website Template-01-medium.png,0
1603860700-142,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Green Verge Brands Training Beach ball,https://www.jadroo.com/football-size-5-pvc-football-beach-ball-soccer-3,Green Verge Brands Training Beach ball,675,https://www.jadroo.com/uploads/media/2020/02/14RWjSjyf5/JRFB-NEW-PU.jpg,0
1603862094-398,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-12,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/YhHa8qBqf1/14002960498_123860573-medium.jpg,0
1603860619-113,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Inci's Sunflower Oil 05 Ltr,https://www.jadroo.com/incis-sunflower-oil-05-ltr,Inci's Sunflower Oil 05 Ltr,1080,https://www.jadroo.com/uploads/media/2020/10/bCk4OxcwmO/WhatsApp Image 2020-10-25 at 3.25.09 PM-medium.jpeg,0
1603860694-141,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Fitness Exercise and Sports Equipment,https://www.jadroo.com/tension-drag-rope-physical-strength-training-belt-fitness-exercise-and-sports-equipment,Fitness Exercise and Sports Equipment,750,https://www.jadroo.com/uploads/media/2020/02/skdC9IZIcU/JR-TJS15-PU.jpg,0
1603860647-124,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,La-Espanola Sunflower Oil,https://www.jadroo.com/la-espanola-sunflower-oil,La-Espanola Sunflower Oil,1350,https://www.jadroo.com/uploads/media/2020/10/b7BAilBR1p/La-Espanola-Sunflower-Oil-5-Ltr-medium.jpg,0
1603863654-509,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-মুল্যায়ন,https://www.jadroo.com/amanat-shah-lungi-14,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-মুল্যায়ন,650,https://www.jadroo.com/uploads/media/2020/09/BkhlsXPaIy/Untitled2-medium.jpg,0
1603860382-29,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,French Bulldog Wireless Bluetooth Silicone Airpods Case,https://www.jadroo.com/french-bulldog-wireless-bluetooth-silicone-airpods-case,French Bulldog Wireless Bluetooth Silicone Airpods Case,250,https://www.jadroo.com/uploads/media/2020/02/kxq1h9t5dR/JRYS-G-medium.jpg,0
1603861077-272,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Eye Gel Mask,https://www.jadroo.com/eye-gel-mask,Eye Gel Mask,250,https://www.jadroo.com/uploads/media/2020/09/hSsDKaf0qH/A01-medium.jpg,0
1603861979-389,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Chair Cover,https://www.jadroo.com/chair-cover,Chair Cover,680,https://www.jadroo.com/uploads/media/2020/10/6QRj4tcWYM/16257822826-medium.jpg,0
1603860770-163,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Head Massage Tool,https://www.jadroo.com/head-massage-tool,Head Massage Tool,255,https://www.jadroo.com/uploads/media/2020/02/6kCY59E1ig/JRMM-415AAB-PK-medium.jpg,0
1603864185-582,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,DEEP FRESH Honey Baby Shampoo - 300ml & 500ml (Turkey),https://www.jadroo.com/deep-fresh-honey-baby-shampoo-300ml-500ml-turkey,DEEP FRESH Honey Baby Shampoo - 300ml & 500ml (Turkey),450,https://www.jadroo.com/uploads/media/2020/10/M7pdk7PGYv/0300776_deep-fresh-baby-shampoo-honey-baby-300ml-medium.jpeg,0
1603860782-168,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Golf Clubs Complete Set For Children,https://www.jadroo.com/golf-clubs-complete-set-for-children-pink-red,Golf Clubs Complete Set For Children,15000,https://www.jadroo.com/uploads/media/2020/02/h6V9AcwWNJ/JRLA-GEF03-R-medium.jpg,0
1603861209-294,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Herbal Shampoo with Argan Oil Extract - 500ml,https://www.jadroo.com/deep-fresh-herbal-shampoo-with-argan-oil-extract-500ml-2,Herbal Shampoo with Argan Oil Extract - 500ml,800,https://www.jadroo.com/uploads/media/2020/10/xIPsrURiWO/ezgif.com-gif-maker (1)-medium.jpg,0
1603860716-148,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Water Wings Swim Learning Equipment,https://www.jadroo.com/swimming-arm-ring-3,Water Wings Swim Learning Equipment,200,https://www.jadroo.com/uploads/media/2020/02/dtuocZGg5P/JRZB-021-Y.jpg,0
1603862066-396,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-10,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/H3dIMSSrJn/14003014284_123860573-medium.jpg,0
1603861898-381,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Rotate Quilt Sheet Drying Rack Hanger,https://www.jadroo.com/rotate-quilt-sheet-drying-rack-hanger-2,Rotate Quilt Sheet Drying Rack Hanger,499,https://www.jadroo.com/uploads/media/2020/09/SM7z4wYZFd/A01-medium.jpg,0
1603860662-129,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Children Beach Wear Diving Swimming Suit,https://www.jadroo.com/baby-swimming-costume-2,Children Beach Wear Diving Swimming Suit,885,https://www.jadroo.com/uploads/media/2020/02/Gy2U71gQiw/JR36182-L-P.jpg,0
1603862824-452,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Cotton Unstitched  Women Dress 3 piece (standard),https://www.jadroo.com/cotton-unstitched-women-dress-3-piece-standard-8,Cotton Unstitched  Women Dress 3 piece (standard),1050,https://www.jadroo.com/uploads/media/2020/09/ooFBo2UbFi/1-a-medium.jpg,0
1603862551-431,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR STYLE MATIC EYELINER,https://www.jadroo.com/flormar-style-matic-eyeliner,FLORMAR STYLE MATIC EYELINER,700,https://www.jadroo.com/uploads/media/2020/09/HBzGTMFnPq/Untitled-medium.png,0
1603864161-579,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,DEEP FRESH Baby Cotton Buds with Safety Stopper - 60pcs,https://www.jadroo.com/deep-fresh-baby-cotton-buds-with-safety-stopper-60pcs,DEEP FRESH Baby Cotton Buds with Safety Stopper - 60pcs,120,https://www.jadroo.com/uploads/media/2020/10/E76hfSi6zx/WeChat Image_20201007161639-medium.jpg,0
1603863952-549,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Pampers active baby Small 3-8 kg (22 Diapers),https://www.jadroo.com/pampers-active-baby-small-3-8-kg-22-diapers,Pampers active baby Small 3-8 kg (22 Diapers),760,https://www.jadroo.com/uploads/media/2020/09/gkht5p19Yd/4902430436786-22-pampers-active-baby-diapers-s22-original-imadgax3ywxq6fea-medium.jpeg,0
1603862600-434,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR EYELINER PEN,https://www.jadroo.com/flormar-eyeliner-pen,FLORMAR EYELINER PEN,560,https://www.jadroo.com/uploads/media/2020/09/KhsEnOEYYi/Untitled-medium.png,0
1603862323-417,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-33,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/SszcDfE6YW/16445805888-medium.jpg,0
1603862705-443,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,FLORMAR MIRACLE PEN SLIM TOUCH,https://www.jadroo.com/flormar-miracle-pen-slim-touch,FLORMAR MIRACLE PEN SLIM TOUCH,1000,https://www.jadroo.com/uploads/media/2020/09/2eX4o0mAFS/ezgif.com-webp-to-jpg-medium.jpg,0
1603861061-266,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Professional Nail Cutter 1 Pcs,https://www.jadroo.com/professional-nail-cutter-1-pcs,Professional Nail Cutter 1 Pcs,120,https://www.jadroo.com/uploads/media/2020/09/L5OZaGUr6D/500-medium.jpg,0
1603863647-508,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-মুল্যায়ন,https://www.jadroo.com/amanat-shah-lungi-13,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-মুল্যায়ন,650,https://www.jadroo.com/uploads/media/2020/09/y6WwPWc8qM/Untitled-medium.jpg,0
1603863547-501,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-অন্তরঙ্গ,https://www.jadroo.com/amanat-shah-lungi-6,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-অন্তরঙ্গ,550,https://www.jadroo.com/uploads/media/2020/09/JXjOhK2ljd/Untitled2-medium.jpg,0
1603860708-145,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Carbon Steel Fixed Gear Bicycles,https://www.jadroo.com/adult-bicycle-fixie-bike,Carbon Steel Fixed Gear Bicycles,6950,https://www.jadroo.com/uploads/media/old/images/products/products-2182ef291faea7b4eca3de449e049536.jpg,0
1603860610-109,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Hibiscus Baby Corn (Whole) 425gm,https://www.jadroo.com/hibiscus-baby-corn-whole-425gm,Hibiscus Baby Corn (Whole) 425gm,105,https://www.jadroo.com/uploads/media/2020/10/3y8TpodM2B/99-medium.jpg,0
1603860324-14,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Wolf Phone Cover Case,https://www.jadroo.com/mobile-cover-9,Wolf Phone Cover Case,200,https://www.jadroo.com/uploads/media/2020/02/XeBT54zYsb/JRAMS001HL-16.jpg,0
1603860943-223,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Personal Protection Equipment (PPE-Full Body Gown) with shoe cover,https://www.jadroo.com/personal-protection-equipment-ppe-full-body-gown-with-shoe-cover,Personal Protection Equipment (PPE-Full Body Gown) with shoe cover,1200,https://www.jadroo.com/uploads/media/2020/05/dU7hwpPohi/IMG_20200502_124348-medium.jpg,0
1603860897-208,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Repellent Outdoor Mosquito Spray Liquid,https://www.jadroo.com/mosquito-repellent-liquid-spray-outdoor-mosquito-repellent-liquid1pcs,Repellent Outdoor Mosquito Spray Liquid,420,https://www.jadroo.com/uploads/media/2020/03/Dmu6PJJtby/JRLD-CRH-medium.jpg,0
1603860535-78,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Kabab Masala (কাবাব মসলা) 100gm,https://www.jadroo.com/kabab-masala-100gm,Kabab Masala (কাবাব মসলা) 100gm,65,https://www.jadroo.com/uploads/media/2020/10/4r9yEX9GXq/কাবাব-মশলা-রেসিপি-kabab-masala-recipe-medium.jpg,0
1603863957-550,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Baby Hand Print Foot Print Clay,https://www.jadroo.com/baby-hand-foot-inkpad-newborn-girls-boys-creative-commemorative-gifts-2,Baby Hand Print Foot Print Clay,1180,https://www.jadroo.com/uploads/media/2020/09/EbkQ3wTnPX/A01-medium.jpg,0
1603861012-249,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Veet Hair Removal Cream for Sensitive Skin 50gm,https://www.jadroo.com/veet-hair-removal-cream-for-sensitive-skin-50gm-2,Veet Hair Removal Cream for Sensitive Skin 50gm,175,https://www.jadroo.com/uploads/media/2020/08/888AqMdDFz/Primary Image (48)-medium.jpg,0
1603861005-246,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Cartoon Eye Mask Cold and Hot Sleep Gel Eye Mask,https://www.jadroo.com/cartoon-eye-mask-cold-and-hot-sleep-gel-eye-mask-6,Cartoon Eye Mask Cold and Hot Sleep Gel Eye Mask,275,https://www.jadroo.com/uploads/media/2020/08/2ttIKrNMwd/A01-medium.jpg,0
1603860462-52,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Maximus M-215m,https://www.jadroo.com/maximus-m-215m-2,Maximus M-215m,850,https://www.jadroo.com/uploads/media/2020/08/Sx3k3r13Ow/unnamed (1)-medium.png,0
1603861530-333,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Panasonic AC Inverter 2.0 Ton CS-KS20VKY-81+S - White,https://www.jadroo.com/panasonic-ac-inverter-20-ton-cs-ks20vky-81s-white,Panasonic AC Inverter 2.0 Ton CS-KS20VKY-81+S - White,88320,https://www.jadroo.com/uploads/media/2020/09/CznnbLxZdn/Website Template-01-medium.png,0
1603864038-562,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Shower Water Mug Long Handle For Baby,https://www.jadroo.com/shower-water-mug-long-handle-for-baby,Shower Water Mug Long Handle For Baby,190,https://www.jadroo.com/uploads/media/2020/09/HflCzmyjuu/A01-medium.jpg,0
1603860523-73,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Black pepper (কালো গোল মরিচ) 25gm,https://www.jadroo.com/black-pepper-25gm,Black pepper (কালো গোল মরিচ) 25gm,20,https://www.jadroo.com/uploads/media/2020/10/bK1jjgBCCB/কালো মরিচ 02-medium.jpg,0
1603862932-460,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Nail Cutter set,https://www.jadroo.com/heart-shaped-design-nail-cutter-set-3,Nail Cutter set,270,https://www.jadroo.com/uploads/media/2020/09/bObocFstxT/17491792347-medium.jpg,0
1603864110-571,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Bottle Cleaning Brush,https://www.jadroo.com/bottle-cleaning-brush-3,Bottle Cleaning Brush,135,https://www.jadroo.com/uploads/media/2020/09/uc1jOqRdkR/A01-medium.jpg,0
